        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        4,       10,       16,       15,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        5,       15,       29,       36,       20,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        6,       21,       48,       75,       72,       35,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        7,       28,       74,      138,      176,      143,       55,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        8,       36,      108,      233,      362,      394,      270,       90,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        9,       45,      151,      369,      669,      894,      840,      503,      145,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       10,       55,      204,      556,     1146,     1796,     2096,     1737,      918,      235,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       11,       66,      268,      805,     1853,     3311,     4561,     4727,     3495,     1656,      380,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       12,       78,      344,     1128,     2862,     5720,     9018,    11084,    10318,     6888,     2954,      615,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       13,       91,      433,     1538,     4258,     9387,    16591,    23413,    25963,    21933,    13337,     5225,      995,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       14,      105,      536,     2049,     6140,    14773,    28840,    45724,    58394,    58980,    45588,    25450,     9174,     1610,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       15,      120,      654,     2676,     8622,    22451,    47871,    83951,   120709,   140787,   130531,    92971,    47961,    16009,     2605,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       16,      136,      788,     3435,    11834,    33122,    76462,   146595,   233500,   307220,   329712,   282482,   186520,    89420,    27788,     4215,        0,        0,        0,        0,        0,        0,        0,        0
        1,       17,      153,      939,     4343,    15923,    47632,   118206,   245508,   427966,   624671,   757641,   752981,   599533,   368911,   165169,    48012,     6820,        0,        0,        0,        0,        0,        0,        0
        1,       18,      171,     1108,     5418,    21054,    66990,   177672,   396836,   749936,  1199232,  1615812,  1817842,  1682226,  1250926,   720600,   302601,    82620,    11035,        0,        0,        0,        0,        0,        0
        1,       19,      190,     1296,     6679,    27411,    92387,   260585,   622140,  1264978,  2194676,  3243010,  4058325,  4257709,  3686133,  2571059,  1392112,   550390,   141667,    17855,        0,        0,        0,        0,        0
        1,       20,      210,     1504,     8146,    35198,   125216,   374026,   949715,  2064790,  3856490,  6187622,  8500567,  9931846,  9761684,  7939418,  5214097,  2663102,   994658,   242142,    28890,        0,        0,        0,        0
        1,       21,      231,     1733,     9840,    44640,   167093,   526653,  1416128,  3275090,  6543420, 11309090, 16882865, 21675423, 23751855, 21958811, 16839648, 10448258,  5049872,  1787190,   412699,    46745,        0,        0,        0
        1,       22,      253,     1984,    11783,    55984,   219879,   728944,  2067997,  5065244, 10768225, 19917300, 32048445, 44745910, 53927845, 55642512, 48560143, 35227324, 20712227,  9500164,  3194547,   701586,    75635,        0,        0
        1,       23,      276,     2258,    13998,    69500,   285703,   993463,  2964034,  7659894, 17249597, 33960615, 58509165, 88103445,115556620,131245780,127954510,105746278, 72779199, 40660649, 17744583,  5683323,  1189920,   122380,        0
        1,       24,      300,     2556,    16509,    85482,   366986,  1335150,  4177376, 11352872, 26977488, 56275456,103238005,166529910,235708510,291548310,313128135,289343300,227085620,148667172, 79117459, 32928070, 10067790,  2013886,   198015
